Date,Return_Squared,RV
2018-01-01,0.006257168415743343,0.07910226555379651
2018-01-02,0.0051615223000766935,0.07184373528761359
2018-01-03,0.0033842475619658653,0.05817428608900899
2018-01-04,0.00412088269819648,0.06419410173992997
2018-01-05,0.0027714901965327264,0.05264494464364766
2018-01-06,0.002347872280040111,0.04845484784869426
2018-01-07,0.0026287443722640184,0.05127128213984919
2018-01-08,0.007458907454388719,0.08636496659171888
2018-01-09,0.0045939584065367665,0.06777874597937592
2018-01-10,0.005560274152737129,0.07456724584384976
2018-01-11,0.012441237331428873,0.11154029465367604
2018-01-12,0.005194353634170131,0.07207186437279205
2018-01-13,0.0026266882261035116,0.05125122658145375
2018-01-14,0.004089369260112227,0.06394817636267845
2018-01-15,0.002768046250722295,0.052612225297190146
2018-01-16,0.02935832334335262,0.17134270729550358
2018-01-17,0.03740353340983938,0.19339993125603583
2018-01-18,0.01583916139039655,0.1258537301409718
2018-01-19,0.007373631191736779,0.08586985030694289
2018-01-20,0.00502078091145792,0.07085746898851186
2018-01-21,0.00875523958274061,0.09356943722573419
2018-01-22,0.011067199454599252,0.10520075786133506
2018-01-23,0.01180892994487397,0.1086689005413875
2018-01-24,0.0065699561628870815,0.08105526610212986
2018-01-25,0.004037472219563426,0.06354110653398654
2018-01-26,0.005836444925457632,0.07639662901894057
2018-01-27,0.00369495915101186,0.060786175657067454
2018-01-28,0.00302400159141523,0.05499092280927126
2018-01-29,0.003466736644351786,0.058879000028463344
2018-01-30,0.0055916782493344195,0.07477752502814211
2018-01-31,0.006469433829684866,0.08043279076151011
2018-02-01,0.008346730060053216,0.09136044034511445
2018-02-02,0.018618140949046166,0.13644830870716634
2018-02-03,0.00951342128590852,0.09753676889208766
2018-02-04,0.01147743177600197,0.10713277638520328
2018-02-05,0.02610756075113873,0.16157834245696026
2018-02-06,0.04152229820325626,0.20377020931249068
2018-02-07,0.01453576947347041,0.12056437895776019
2018-02-08,0.009099814999091401,0.09539295046852991
2018-02-09,0.005709929034340463,0.07556407237795262
2018-02-10,0.005613118161992615,0.07492074587183856
2018-02-11,0.005832142590625562,0.0763684659439062
2018-02-12,0.0040897177251893535,0.06395090089427477
2018-02-13,0.002755811294008967,0.05249582168143448
2018-02-14,0.0019118309258509519,0.04372448885751498
2018-02-15,0.003975634186827271,0.06305263029269494
2018-02-16,0.002282807672361444,0.04777873661328273
2018-02-17,0.002418252110435352,0.04917572684196291
2018-02-18,0.004901737040187922,0.07001240633050633
2018-02-19,0.0028799163989205517,0.05366485254727298
2018-02-20,0.002837088592650564,0.05326432758094824
2018-02-21,0.005289261937269144,0.07272731218235103
2018-02-22,0.004958713673409701,0.07041813454934533
2018-02-23,0.0036630485517245726,0.0605231241074399
2018-02-24,0.0038407026294913593,0.06197340259733493
2018-02-25,0.002497505187591961,0.04997504564872313
2018-02-26,0.0023703002664289706,0.04868572959737762
2018-02-27,0.001790319453417917,0.042312166730361575
2018-02-28,0.002268117128322287,0.04762475331508067
2018-03-01,0.0014684457904188728,0.038320305197360745
2018-03-02,0.001229760542237771,0.03506794180213277
2018-03-03,0.0007658435880025929,0.02767387916434183
2018-03-04,0.000929693988413322,0.03049088369354555
2018-03-05,0.0005235563643583084,0.022881354076153545
2018-03-06,0.0012647500374864246,0.03556332433120425
2018-03-07,0.004328005415208343,0.06578757797037631
2018-03-08,0.004274123362226221,0.06537677999279423
2018-03-09,0.009184355135577742,0.09583504127185287
2018-03-10,0.0028532335232301187,0.053415667394783324
2018-03-11,0.004350648033121547,0.06595944233482835
2018-03-12,0.005205152865641598,0.07214674535723423
2018-03-13,0.005516711966081219,0.07427457146346399
2018-03-14,0.00411670716436105,0.06416157077535625
2018-03-15,0.005842114458525872,0.07643372592335056
2018-03-16,0.0038572509969895573,0.062106770943187485
2018-03-17,0.002990294513573734,0.05468358541256904
2018-03-18,0.006264651791529491,0.07914955332488928
2018-03-19,0.0050379939543355205,0.0709788275074724
2018-03-20,0.002836438304421759,0.05325822288080742
2018-03-21,0.0020691923856112344,0.04548837637915025
2018-03-22,0.002043668897846746,0.04520695629929918
2018-03-23,0.0022878737445698513,0.047831723203015084
2018-03-24,0.0017636956102740262,0.04199637615644981
2018-03-25,0.002228179506112544,0.04720359632604855
2018-03-26,0.002615039815441471,0.051137460001856476
2018-03-27,0.0032409735993284084,0.05692954943900758
2018-03-28,0.0013817566982881786,0.03717198808630201
2018-03-29,0.003912293907135768,0.0625483325687885
2018-03-30,0.007797770144880531,0.08830498369220466
2018-03-31,0.00303856772125197,0.05512320492543925
2018-04-01,0.003449573073179451,0.05873306626747365
2018-04-02,0.0018462533082595155,0.04296804985404289
2018-04-03,0.0013861262989057531,0.037230717141975025
2018-04-04,0.0021342511735677697,0.04619795637869461
2018-04-05,0.0029332236236723824,0.05415924319700546
2018-04-06,0.0014727327821516035,0.03837620072586138
2018-04-07,0.002113958333052626,0.04597780261226743
2018-04-08,0.000619878621033993,0.024897361728383853
2018-04-09,0.001514012208793471,0.038910309800790216
2018-04-10,0.0007322402197060692,0.027059937540690467
2018-04-11,0.00033035928331904966,0.018175788382324705
2018-04-12,0.0042868093219457434,0.06547373001399678
2018-04-13,0.0023538771577908835,0.048516771922613354
2018-04-14,0.0014378075404438367,0.03791843272662831
2018-04-15,0.001107063064268649,0.03327255722466563
2018-04-16,0.001510437212334776,0.03886434371419098
2018-04-17,0.0008301114919107653,0.02881165548715945
2018-04-18,0.0011772550983433158,0.034311151224395195
2018-04-19,0.0008263544138289804,0.02874638088227769
2018-04-20,0.0009704488109421571,0.03115202739697943
2018-04-21,0.0008719183413564537,0.029528263432793567
2018-04-22,0.0009139796970074237,0.030232097132144566
2018-04-23,0.000362173115569961,0.01903084642284628
2018-04-24,0.0011055694786074627,0.0332501049413
2018-04-25,0.0032545181657878323,0.05704838442750007
2018-04-26,0.0019463590222573589,0.044117559114907515
2018-04-27,0.001237034538472173,0.03517150179438139
2018-04-28,0.0012743624424882375,0.03569821343552416
2018-04-29,0.0010492530134372207,0.032392175188418894
2018-04-30,0.0008580372276434464,0.02929227249025665
2018-05-01,0.0010157713918854535,0.031871168662059655
2018-05-02,0.0004465252226205764,0.021131143429085338
2018-05-03,0.0009513833383644407,0.0308445025630896
2018-05-04,0.0011107683578382367,0.033328191637684704
2018-05-05,0.0006038015951877329,0.02457237463469359
2018-05-06,0.0009379697539523056,0.030626291874014156
2018-05-07,0.0008987720539008464,0.029979527246119915
2018-05-08,0.0009276175067208323,0.030456813797914456
2018-05-09,0.0007786841708972922,0.027904913024363508
2018-05-10,0.0007011562660585132,0.026479355469091637
2018-05-11,0.0017635787954938548,0.041994985361276826
2018-05-12,0.001913477780174397,0.04374331697727548
2018-05-13,0.0011669924335994059,0.03416127095995414
2018-05-14,0.002427529947837578,0.04926997004096489
2018-05-15,0.0016974433776552223,0.041200040990941045
2018-05-16,0.0026330947736883776,0.051313689924701165
2018-05-17,0.0013826072670238302,0.0371834273168011
2018-05-18,0.0011444308212318025,0.033829437199454006
2018-05-19,0.0006445203462684586,0.025387405268527515
2018-05-20,0.0007235425507289688,0.026898746266861003
2018-05-21,0.0005972468050544476,0.02443863345308914
2018-05-22,0.0006850765128687171,0.0261739663190109
2018-05-23,0.0018523458877237522,0.0430388880865172
2018-05-24,0.0018061764943075097,0.04249913521834897
2018-05-25,0.0017521373957736445,0.041858540296738064
2018-05-26,0.0009404690802400422,0.03066706833461657
2018-05-27,0.0009622970419842333,0.03102091297792883
2018-05-28,0.0011854374948072623,0.03443018290406344
2018-05-29,0.0012289338947930107,0.03505615345118473
2018-05-30,0.0008723034871798365,0.02953478435979915
2018-05-31,0.0007655929656883877,0.02766935065534404
2018-06-01,0.000795667499640953,0.028207578762470077
2018-06-02,0.0006276785631252503,0.025053513987567697
2018-06-03,0.0004864032943035495,0.022054552688811204
2018-06-04,0.0005506059791882411,0.023464994762160955
2018-06-05,0.0008025273501847833,0.028328913678162516
2018-06-06,0.0006518892297886528,0.025532121529333453
2018-06-07,0.0003829999034498494,0.019570383324039656
2018-06-08,0.00022847693502654195,0.015115453517064645
2018-06-09,0.0003092803704673746,0.017586368882386568
2018-06-10,0.0021710721219243985,0.04659476496264788
2018-06-11,0.0013199770879931774,0.036331488931685384
2018-06-12,0.0012941464009362882,0.03597424635675205
2018-06-13,0.0026610623064739756,0.051585485424428985
2018-06-14,0.0018764285275651039,0.04331776226405404
2018-06-15,0.0012695198655230757,0.03563032227644139
2018-06-16,0.001011729439447532,0.03180769465785806
2018-06-17,0.0004119367009191754,0.020296223809348757
2018-06-18,0.0010157872353941412,0.031871417216593007
2018-06-19,0.00040873527663409776,0.02021720249278069
2018-06-20,0.000729997627473123,0.027018468266597255
2018-06-21,0.00030429104549705837,0.017443940079496328
2018-06-22,0.002765135434252362,0.052584555092273645
2018-06-23,0.0010837888404078293,0.03292094835219407
2018-06-24,0.0024799983121461928,0.049799581445492014
2018-06-25,0.0012480980758087998,0.03532843155036464
2018-06-26,0.0011485091176015642,0.03388966092485383
2018-06-27,0.0008151320385692306,0.028550517308259592
2018-06-28,0.0008089173083748655,0.028441471628150073
2018-06-29,0.0017705001639953808,0.04207731174867735
2018-06-30,0.0009159197608623296,0.03026416628394593
2018-07-01,0.0007351611563541657,0.02711385543138721
2018-07-02,0.0011433777031596359,0.03381386850331733
2018-07-03,0.0006886562714898101,0.026242261173340418
2018-07-04,0.001056847150779251,0.03250918563697422
2018-07-05,0.001419360781032181,0.037674404853058806
2018-07-06,0.0006408791478084029,0.025315591002550243
2018-07-07,0.0008406635910412545,0.02899419926539194
2018-07-08,0.00043528387932439966,0.020863457990572886
2018-07-09,0.0006076717968642356,0.024650999916113657
2018-07-10,0.0009860754842431559,0.03140183886722489
2018-07-11,0.0006517320586702998,0.025529043434298508
2018-07-12,0.000924493931955393,0.030405491805846407
2018-07-13,0.0003966679990319261,0.019916525777151146
2018-07-14,0.000298679820102273,0.017282355745160235
2018-07-15,0.0002121749251856499,0.01456622549549642
2018-07-16,0.0007866403802639125,0.028047110016255018
2018-07-17,0.0020790874506930435,0.045597011422822915
2018-07-18,0.0017103321089063028,0.04135616168004839
2018-07-19,0.0008506823599906631,0.029166459503866135
2018-07-20,0.001485723622402569,0.038545085580428656
2018-07-21,0.0004058526244257397,0.02014578428420546
2018-07-22,0.0008687915972757517,0.029475270944908236
2018-07-23,0.001339673836955619,0.03660155511662884
2018-07-24,0.0015177260470477512,0.038958003632729325
2018-07-25,0.0009971767441916105,0.03157810545602143
2018-07-26,0.0009869472561514995,0.031415716705997646
2018-07-27,0.0009434178912424239,0.03071510851751014
2018-07-28,0.00042788134662184187,0.02068529300304547
2018-07-29,0.0003067594625939455,0.017514550025448713
2018-07-30,0.0012109857964220554,0.03479922120424616
2018-07-31,0.0010596209496233808,0.03255181945181223
2018-08-01,0.001024138554478553,0.032002164840500294
2018-08-02,0.00045973101579748274,0.02144133894600528
2018-08-03,0.0006793466924557296,0.026064280010307778
2018-08-04,0.000987960092619291,0.031431832473136065
2018-08-05,0.0007650353386588369,0.027659272200454534
2018-08-06,0.0006843696368420169,0.026160459415729247
2018-08-07,0.0011301342824519588,0.03361746989962152
2018-08-08,0.0028606470832607156,0.05348501737179035
2018-08-09,0.0015422079025731964,0.03927095494857741
2018-08-10,0.0022887552514397076,0.04784093698329609
2018-08-11,0.005176059613452348,0.07194483729533585
2018-08-12,0.0023210801460443772,0.04817758966619622
2018-08-13,0.0013531862662757958,0.036785680179599725
2018-08-14,0.0024575321111033935,0.049573502106502354
2018-08-15,0.0026095730866842895,0.0510839807247271
2018-08-16,0.0014264759330105121,0.03776871632727954
2018-08-17,0.0012441741382811134,0.03527285270971308
2018-08-18,0.0010112944373628148,0.03180085592185869
2018-08-19,0.0006077506818118513,0.02465259989964246
2018-08-20,0.0008145450877230679,0.028540236294100088
2018-08-21,0.0005544924357187178,0.023547663062790707
2018-08-22,0.0030943028234091765,0.05562645794412203
2018-08-23,6.91454977989026e-05,0.008315377189214126
2018-08-24,0.0,0.0
2018-08-25,0.00211035872475564,0.0459386408675272
2018-08-26,0.0004567932785647607,0.02137272276909895
2018-08-27,0.0004908185135368316,0.022154424242954985
2018-08-28,0.0006363029352272567,0.025225045792371847
2018-08-29,0.0004732219247622062,0.021753664628338054
2018-08-30,0.0006223140380866862,0.0249462229222519
2018-08-31,0.0004547214389809196,0.02132419843700859
2018-09-01,0.000483764873701851,0.021994655571339394
2018-09-02,0.0007158995448977265,0.026756299162958366
2018-09-03,0.0004248814737785504,0.02061265324451344
2018-09-04,0.00034098120895246527,0.01846567650947198
2018-09-05,0.0016432050185374886,0.040536465294071816
2018-09-06,0.0025666527168605696,0.050662142837236655
2018-09-07,0.0006980454454864841,0.026420549681762568
2018-09-08,0.001252263293411481,0.035387332386201155
2018-09-09,0.0010681098449146255,0.032681949833426795
2018-09-10,0.0005792193411094373,0.0240669761521766
2018-09-11,0.0006294021888590191,0.025087889286646237
2018-09-12,0.00038494869949281786,0.019620109568828047
2018-09-13,0.0005048101274440226,0.022467980048149025
2018-09-14,0.0005894399604456041,0.02427838463418858
2018-09-15,0.00032905604642017124,0.018139902051008194
2018-09-16,0.0004485024182586782,0.021177875678610406
2018-09-17,0.0006751410926723369,0.025983477301399382
2018-09-18,0.00036058461917447596,0.018989065779402525
2018-09-19,0.0015302915544944085,0.03911894112184542
2018-09-20,0.0003982069959895179,0.01995512455459795
2018-09-21,0.0006911510447249785,0.026289751705274405
2018-09-22,0.0004809369454596004,0.021930274632562183
2018-09-23,0.00027844800471658616,0.016686761360928795
2018-09-24,0.00038009331977288425,0.0194959821443518
2018-09-25,0.0006941140735209578,0.026346044741496925
2018-09-26,0.000378157237396095,0.019446265384286388
2018-09-27,0.0006195356143144777,0.024890472360212003
2018-09-28,0.001004317974293947,0.03169097622816228
2018-09-29,0.00046109024390785896,0.021473011989654803
2018-09-30,0.000349977280664544,0.01870767972423475
2018-10-01,0.000317293472307211,0.017812733431655316
2018-10-02,0.00033054795313835426,0.018180977782791395
2018-10-03,0.0002715604076671856,0.016479090013322508
2018-10-04,0.000487396472519796,0.022077057605573165
2018-10-05,0.0002809370880919753,0.016761178004304333
2018-10-06,6.722860875268308e-05,0.00819930538232862
2018-10-07,0.00017125810261861484,0.013086561909784206
2018-10-08,0.00020917840557618537,0.014463001264474307
2018-10-09,9.78997631298823e-05,0.009894430914907755
2018-10-10,0.00021277288210357087,0.014586736513133117
2018-10-11,0.001552601374883352,0.03940306301397586
2018-10-12,0.0002764504445240689,0.01662679898609678
2018-10-13,0.000305815422294675,0.017487579086159267
2018-10-14,0.0001901941560349157,0.013791089733408151
2018-10-15,0.0028563657456969383,0.05344497867617629
2018-10-16,0.0002921154216100537,0.017091384426372654
2018-10-17,0.00010513047438516104,0.010253315287513646
2018-10-18,0.0002740934166695744,0.016555766870476715
2018-10-19,0.00013871112088321503,0.011777568547166899
2018-10-20,0.00011982117093673565,0.010946285714192538
2018-10-21,7.325963745830746e-05,0.008559184392119817
2018-10-22,0.00010477884877286184,0.01023615400298676
2018-10-23,0.00011430982361663069,0.010691577227735423
2018-10-24,0.00012701073678706763,0.011269904027411574
2018-10-25,0.00011037971020213656,0.010506174860630131
2018-10-26,0.00013455528059253663,0.011599796575480823
2018-10-27,3.559853679715058e-05,0.005966450938133203
2018-10-28,4.421902664330458e-05,0.0066497388402330946
2018-10-29,0.0003543801758570047,0.018824988070567393
2018-10-30,8.769060175692095e-05,0.009364326017227345
2018-10-31,0.0001799073466692444,0.01341295443477105
2018-11-01,8.031797856258009e-05,0.008962029823794388
2018-11-02,5.558410875565975e-05,0.0074554750858452845
2018-11-03,3.331673036304771e-05,0.005772064653401563
2018-11-04,0.00012407218820209443,0.011138769600009438
2018-11-05,0.00011562563367079096,0.01075293604885619
2018-11-06,0.00012153293070943173,0.011024197508636705
2018-11-07,0.0003326391881760639,0.018238398728398934
2018-11-08,0.0002944608830153611,0.01715986255817223
2018-11-09,0.00017791029422990792,0.013338301774585396
2018-11-10,0.00013680529201163407,0.011696379440306905
2018-11-11,0.00018094945606769372,0.013451745465466321
2018-11-12,7.60425478498674e-05,0.00872023783218482
2018-11-13,0.0001701578123588955,0.013044455234270825
2018-11-14,0.005664957067771847,0.07526590906759745
2018-11-15,0.003655531871877389,0.06046099463188965
2018-11-16,0.0,0.0
2018-11-17,0.0,0.0
2018-11-18,0.0,0.0
2018-11-19,0.0,0.0
2018-11-20,0.0,0.0
2018-11-21,0.0,0.0
2018-11-22,0.0,0.0
2018-11-23,0.0,0.0
2018-11-24,0.0,0.0
2018-11-25,0.0,0.0
2018-11-26,0.0,0.0
2018-11-27,0.0,0.0
2018-11-28,0.0,0.0
2018-11-29,0.0,0.0
2018-11-30,0.0,0.0
2018-12-01,0.0,0.0
2018-12-02,0.0,0.0
2018-12-03,0.0,0.0
2018-12-04,0.0,0.0
2018-12-05,0.0,0.0
2018-12-06,0.0,0.0
2018-12-07,0.23773467721879352,0.4875804315380115
2018-12-08,0.003153588111671081,0.056156817143344945
2018-12-09,0.0021191122976124362,0.04603381689163344
2018-12-10,0.0027484656409796533,0.052425810828061144
2018-12-11,0.0015564671310105032,0.03945208652290146
2018-12-12,0.0012429469758002167,0.035255453135652884
2018-12-13,0.0015400085335069717,0.039242942467493075
2018-12-14,0.001605045957990071,0.04006302482327153
2018-12-15,0.00108399922467145,0.03292414349184273
2018-12-16,0.0005805288158899796,0.024094165598542307
2018-12-17,0.0019424181750614699,0.04407287346045717
2018-12-18,0.0013969444343061269,0.03737571985000592
2018-12-19,0.002319129805106746,0.04815734424889672
2018-12-20,0.005051061666089511,0.07107082148174108
2018-12-21,0.0039554378729388506,0.06289227196515364
2018-12-22,0.0021183183281476064,0.046025192320593364
2018-12-23,0.001807143583054168,0.04251051144192655
2018-12-24,0.0025727714052412544,0.050722494075520916
2018-12-25,0.0038156382813243138,0.06177085300790587
2018-12-26,0.0014989042980611401,0.038715685426725176
2018-12-27,0.0016893171501184505,0.0411013035087508
2018-12-28,0.002537321862023409,0.05037183600012421
2018-12-29,0.0021491044143921874,0.04635843412360029
2018-12-30,0.0021558550332060116,0.04643118599827073
2018-12-31,0.0018533927670589328,0.04305104838513149
2019-01-01,0.0013103926038011806,0.036199345350450475
2019-01-02,0.0010106456498907084,0.03179065349895639
2019-01-03,0.0005359870376338031,0.02315139385941596
2019-01-04,0.0006664279763720365,0.025815266343232574
2019-01-05,0.0005532515467692674,0.023521299852883714
2019-01-06,0.0014750761830573413,0.03840672054546367
2019-01-07,0.0007880587223176229,0.028072383623725702
2019-01-08,0.0007501889277424037,0.02738957699093587
2019-01-09,0.00044269114351109135,0.02104022679324278
2019-01-10,0.00218508401007989,0.04674488218061834
2019-01-11,0.0008714213592205474,0.029519846869869557
2019-01-12,0.0005544314336690525,0.023546367738338167
2019-01-13,0.0009734991175927334,0.03120094738293588
2019-01-14,0.0012096421156658768,0.03477990965580383
2019-01-15,0.0008896815943717486,0.029827530812518634
2019-01-16,0.0006100640810247011,0.02469947531881398
2019-01-17,0.0005545397680158216,0.023548668073074146
2019-01-18,0.0002640367784100555,0.016249208547189475
2019-01-19,0.0006286363846722943,0.02507262221372735
2019-01-20,0.001121190985273216,0.03348419007939741
2019-01-21,0.00041445682922337264,0.020358212819974464
2019-01-22,0.0010146251683567195,0.031853181447960885
2019-01-23,0.0003617881020848909,0.019020728221729337
2019-01-24,0.000257343079199211,0.016041916319418044
2019-01-25,0.00031112718462473566,0.017638797709161914
2019-01-26,0.00038184173599577627,0.019540771120807293
2019-01-27,0.0002895613098400345,0.017016501104517183
2019-01-28,0.000661828947521296,0.025726036374095717
2019-01-29,0.0004047622058645302,0.020118702887227353
2019-01-30,0.0003111922357000518,0.017640641589807663
2019-01-31,0.00023501076703704308,0.015330060894759781
2019-02-01,0.00039791261347380566,0.019947747077647782
2019-02-02,9.386360536966148e-05,0.009688323145398355
2019-02-03,0.0002873476633200227,0.016951332198975474
2019-02-04,0.0001662860160206478,0.012895193523970387
2019-02-05,6.426921343555926e-05,0.008016808182534946
2019-02-06,0.0003370930671047586,0.018360094419821445
2019-02-07,6.126324442178018e-05,0.00782708403058126
2019-02-08,0.0016042661567723863,0.04005329145990859
2019-02-09,0.00021795740698049486,0.014763380608129524
2019-02-10,0.00024272029697895,0.015579483206414455
2019-02-11,0.00041881802503753384,0.02046504397839237
2019-02-12,0.00035763009079931225,0.018911110247664262
2019-02-13,0.00017871083085889376,0.013368277034041962
2019-02-14,0.00017433325184500566,0.013203531794372506
2019-02-15,4.932314189588824e-07,0.0007023043634770343
2019-02-16,0.0002072580734699707,0.014396460449359444
2019-02-17,0.0005896465957671164,0.024282639802276778
2019-02-18,0.0016079471422126557,0.04009921622940598
2019-02-19,0.0009446498599277518,0.030735156741551715
2019-02-20,0.0004074833447030393,0.020186216701081935
2019-02-21,0.0004781657982719885,0.02186700249855907
2019-02-22,0.00028032427391318454,0.016742887263348116
2019-02-23,0.0007229084578431128,0.026886957020888638
2019-02-24,0.0029027826181830577,0.053877477837989574
2019-02-25,0.0007071087265392084,0.02659151606319595
2019-02-26,0.00043753105697641226,0.020917243053911582
2019-02-27,0.000889789977197009,0.029829347582490118
2019-02-28,0.0008658474278078276,0.02942528551786418
2019-03-01,0.0002284456564068948,0.015114418824648694
2019-03-02,0.00021698476161059028,0.014730402628936871
2019-03-03,0.00016239721011261505,0.012743516395116972
2019-03-04,0.0004237947306589445,0.020586275298337592
2019-03-05,0.000630497974432795,0.02510971872468497
2019-03-06,0.0002988720715174604,0.0172879169224479
2019-03-07,0.00032854315205453876,0.018125759351115163
2019-03-08,0.0006031064447175463,0.024558225601975934
2019-03-09,0.0003605281210491096,0.018987578072232107
2019-03-10,0.00016966919854006398,0.013025712976265981
2019-03-11,0.0003417631584450866,0.018486837437622656
2019-03-12,0.0001781022378534339,0.013345495039654164
2019-03-13,0.0001409336005887656,0.011871545838211872
2019-03-14,0.0004316589352755772,0.020776403328670177
2019-03-15,0.00014618438368022693,0.012090673417152038
2019-03-16,0.0004913514347579837,0.022166448401987716
2019-03-17,0.00013438675046869816,0.011592529942540505
2019-03-18,0.0002012995682513517,0.014188007902850621
2019-03-19,0.00010965990418616072,0.010471862498436499
2019-03-20,0.00024807815407615065,0.015750496946958552
2019-03-21,0.0003550664397359711,0.018843206726456386
2019-03-22,6.3288476473196225e-12,2.5157201051229094e-06
2019-03-23,0.0001128440328073679,0.010622807199952747
2019-03-24,7.126958896649412e-05,0.00844213177855535
2019-03-25,0.00019213940041423736,0.013861435727017507
2019-03-26,7.548665333519038e-05,0.008688305550289445
2019-03-27,0.0002905111356506011,0.017044387218395417
2019-03-28,7.923676906294134e-05,0.008901503752902728
2019-03-29,4.1357056842771295e-08,0.00020336434506267636
2019-03-30,0.0005589883897125054,0.023642935302379556
2019-03-31,6.0026280814472876e-05,0.007747662925971475
2019-04-01,0.00023757311702404848,0.01541340705438121
2019-04-02,0.006629895113009844,0.08142416786808351
2019-04-03,0.006256899049997279,0.0791005628930495
2019-04-04,0.001960986506634106,0.0442830272975336
2019-04-05,0.0011011841038350012,0.03318409413913541
2019-04-06,0.001849931035801278,0.0430108246352157
2019-04-07,0.0015673093394373973,0.03958925787934648
2019-04-08,0.0014815074434954658,0.03849035520095217
2019-04-09,0.0007805864555868473,0.027938977353991454
2019-04-10,0.0014557361335056605,0.03815411030944976
2019-04-11,0.0019484006888338071,0.04414069198408434
2019-04-12,3.536822073304704e-07,0.000594711869168987
2019-04-13,0.0004667689654044519,0.021604836620637793
2019-04-14,0.000353788033193673,0.018809253924429673
2019-04-15,0.0007714768937168688,0.027775472880166574
2019-04-16,0.0005845800247731804,0.024178089766836015
2019-04-17,0.0006281077351141858,0.025062077629641678
2019-04-18,0.00042894138130957773,0.020710900060344498
2019-04-19,0.00047745338710969247,0.021850706787417483
2019-04-20,0.00027517965225922153,0.016588539786829386
2019-04-21,0.0003513685416295168,0.018744827063206446
2019-04-22,0.0006507394759908815,0.02550959576298459
2019-04-23,0.0013499756888995676,0.036742015308085206
2019-04-24,0.0009358289308548454,0.03059132116883554
2019-04-25,0.001877757400460598,0.04333309820980492
2019-04-26,0.0004985077226675015,0.02232728650480173
2019-04-27,0.0003437675385405504,0.018540969190971392
2019-04-28,0.00033734248003569,0.018366885420116552
2019-04-29,0.0004945732670093599,0.022239003282731894
2019-04-30,0.00033846127356402156,0.018397317020805548
2019-05-01,0.00024864088720475395,0.015768350808019017
2019-05-02,0.0003591460052322424,0.01895114786054508
2019-05-03,0.0015895649477176514,0.0398693484737041
2019-05-04,0.0013099670548142458,0.03619346701843091
2019-05-05,0.0007381800951013866,0.02716946990836197
2019-05-06,0.0008033583751976687,0.028343577318286215
2019-05-07,0.0013716295387310837,0.03703551726020691
2019-05-08,0.0010473079464435437,0.03236213754441359
2019-05-09,0.0007650866383402576,0.027660199535438235
2019-05-10,1.4908108555084056e-06,0.001220987655755948
2019-05-11,0.0055698486582933865,0.07463141870749468
2019-05-12,0.009197558093202019,0.09590390030234443
2019-05-13,0.006278064376883656,0.07923423740330726
2019-05-14,0.006099970325313187,0.07810230678611987
2019-05-15,0.0034031391971181698,0.0583364311311394
2019-05-16,0.003817374101761369,0.061784901891654476
2019-05-17,0.013942148127897512,0.11807687380642118
2019-05-18,0.0020829773083727633,0.045639646234088664
2019-05-19,0.004558611772677649,0.06751749234589248
2019-05-20,0.004427202915258462,0.06653722954300444
2019-05-21,0.0019947416758183505,0.04466253100551233
2019-05-22,0.00248504646946414,0.04985024041530933
2019-05-23,0.0016706938066909237,0.040874121479133024
2019-05-24,0.0010142774802008557,0.0318477233126774
2019-05-25,0.0007576038844664898,0.027524605073760637
2019-05-26,0.0034112224671719706,0.05840567153258295
2019-05-27,0.0020381975230030873,0.0451464009972344
2019-05-28,0.0010378844458825034,0.032216214021552926
2019-05-29,0.0008707715930730447,0.029508839236287228
2019-05-30,0.003822824571413555,0.06182899458517464
2019-05-31,1.711695023854743e-05,0.004137263617241163
2019-06-01,0.0011875664375747528,0.034461085844394876
2019-06-02,0.001113007901896191,0.03336177306283632
